"lsoa21_code","analysis","official_rank","official_decile","rank_p05","rank_median","rank_p95","rank_p90_interval_width","same_decile_probability","probability_most_deprived_10pct","probability_most_deprived_20pct"
"E01018225","Weights +/-25%; exponential constant 15-35",22120,7,21118.6,22181,23340.1,2221.5,0.987,0,0
"E01018226","Weights +/-25%; exponential constant 15-35",12870,4,11842.4,13032.5,14138,2295.6,0.751,0,0
"E01018227","Weights +/-25%; exponential constant 15-35",17847,6,17356.85,17832,18340,983.150000000001,1,0,0
"E01018228","Weights +/-25%; exponential constant 15-35",23018,7,21994.25,23090.5,24162.1,2167.85,0.78,0,0
"E01018231","Weights +/-25%; exponential constant 15-35",28941,9,28264.7,28937.5,29549,1284.3,1,0,0
"E01018232","Weights +/-25%; exponential constant 15-35",28770,9,28111.8,28782,29399.1,1287.3,1,0,0
"E01018233","Weights +/-25%; exponential constant 15-35",18607,6,17746.7,18644,19512.3,1765.60000000001,1,0,0
"E01018234","Weights +/-25%; exponential constant 15-35",29974,9,29290.6,29976,30649.1,1358.5,0.817,0,0
"E01018235","Weights +/-25%; exponential constant 15-35",29043,9,28286.6,29042,29792.15,1505.55,0.999,0,0
"E01018236","Weights +/-25%; exponential constant 15-35",18053,6,17311.35,18004.5,18797.2,1485.85,1,0,0
"E01018237","Weights +/-25%; exponential constant 15-35",25298,8,24580.9,25314,26073,1492.1,1,0,0
"E01018238","Weights +/-25%; exponential constant 15-35",22947,7,22428.95,22917,23434.1,1005.15,1,0,0
"E01018239","Weights +/-25%; exponential constant 15-35",29315,9,28807.95,29296.5,29776.1,968.149999999998,1,0,0
"E01018240","Weights +/-25%; exponential constant 15-35",28710,9,28146.65,28682,29200.05,1053.4,1,0,0
"E01018241","Weights +/-25%; exponential constant 15-35",25939,8,24823.6,25999,27101.05,2277.45,0.935,0,0
"E01018242","Weights +/-25%; exponential constant 15-35",25933,8,25295.4,25897,26506.05,1210.65,0.999,0,0
"E01018243","Weights +/-25%; exponential constant 15-35",24893,8,24265.95,24845,25391,1125.05,1,0,0
"E01018244","Weights +/-25%; exponential constant 15-35",31491,10,31264.85,31467,31649.05,384.200000000001,1,0,0
"E01018245","Weights +/-25%; exponential constant 15-35",26178,8,25182.9,26228.5,27212.4,2029.5,0.889,0,0
"E01018246","Weights +/-25%; exponential constant 15-35",17875,6,17095.65,17927.5,18787.15,1691.5,0.986,0,0
"E01018247","Weights +/-25%; exponential constant 15-35",18840,6,17467.65,19026,20478.85,3011.2,0.902,0,0
"E01018248","Weights +/-25%; exponential constant 15-35",33300,10,33170,33299,33401,231,1,0,0
"E01018251","Weights +/-25%; exponential constant 15-35",30797,10,30300.9,30785,31259.05,958.150000000001,0.905,0,0
"E01018252","Weights +/-25%; exponential constant 15-35",30073,9,29515.85,30047,30611.25,1095.4,0.814,0,0
"E01018253","Weights +/-25%; exponential constant 15-35",31939,10,31533.95,31926,32280.1,746.150000000001,1,0,0
"E01018254","Weights +/-25%; exponential constant 15-35",28415,9,27948,28385,28769.1,821.100000000002,1,0,0
"E01018255","Weights +/-25%; exponential constant 15-35",25103,8,23766.95,25270.5,26660.35,2893.4,0.946,0,0
"E01018256","Weights +/-25%; exponential constant 15-35",26339,8,25616.95,26307,27022.1,1405.15,0.945,0,0
"E01018257","Weights +/-25%; exponential constant 15-35",24035,8,23133,23994.5,24841.1,1708.1,0.751,0,0
"E01018258","Weights +/-25%; exponential constant 15-35",32830,10,32681,32823,32978.15,297.150000000001,1,0,0
"E01018259","Weights +/-25%; exponential constant 15-35",31808,10,31605.95,31809,31996,390.050000000003,1,0,0
"E01018260","Weights +/-25%; exponential constant 15-35",32754,10,32641.9,32744.5,32848,206.099999999999,1,0,0
"E01018262","Weights +/-25%; exponential constant 15-35",31307,10,31124.95,31284,31416.05,291.100000000006,1,0,0
"E01018263","Weights +/-25%; exponential constant 15-35",29091,9,28494.55,29071,29634.3,1139.75,1,0,0
"E01018264","Weights +/-25%; exponential constant 15-35",18575,6,17721.95,18515,19384,1662.05,1,0,0
"E01018265","Weights +/-25%; exponential constant 15-35",31785,10,31518,31776,32019,501,1,0,0
"E01018267","Weights +/-25%; exponential constant 15-35",32147,10,31983.95,32136,32283.1,299.149999999998,1,0,0
"E01018268","Weights +/-25%; exponential constant 15-35",24460,8,23571.1,24482.5,25350.25,1779.15,0.935,0,0
"E01018269","Weights +/-25%; exponential constant 15-35",16989,6,16310.9,16934,17596.15,1285.25,0.555,0,0
"E01018270","Weights +/-25%; exponential constant 15-35",26412,8,25891.95,26378.5,26879.25,987.299999999999,0.978,0,0
"E01018271","Weights +/-25%; exponential constant 15-35",18293,6,17657.85,18239,18881.1,1223.25,1,0,0
"E01018272","Weights +/-25%; exponential constant 15-35",33168,10,33015,33164,33282,267,1,0,0
"E01018273","Weights +/-25%; exponential constant 15-35",14985,5,14469.9,14912.5,15427,957.099999999999,1,0,0
"E01018274","Weights +/-25%; exponential constant 15-35",29767,9,29403.85,29744.5,30102.05,698.200000000001,1,0,0
"E01018275","Weights +/-25%; exponential constant 15-35",23102,7,22145.75,23142.5,24146.25,2000.5,0.773,0,0
"E01018276","Weights +/-25%; exponential constant 15-35",18804,6,18125.9,18729,19406.25,1280.35,1,0,0
"E01018277","Weights +/-25%; exponential constant 15-35",24542,8,23591.7,24586.5,25543.05,1951.35,0.944,0,0
"E01018278","Weights +/-25%; exponential constant 15-35",27626,9,26930.95,27599,28272,1341.05,0.914,0,0
"E01018279","Weights +/-25%; exponential constant 15-35",24026,8,23239,23978.5,24706.1,1467.1,0.772,0,0
"E01018280","Weights +/-25%; exponential constant 15-35",25943,8,25505.95,25911.5,26290,784.049999999999,1,0,0
"E01018281","Weights +/-25%; exponential constant 15-35",16546,5,15742,16496,17349.25,1607.25,0.758,0,0
"E01018282","Weights +/-25%; exponential constant 15-35",31444,10,31169,31418,31661,492,1,0,0
"E01018283","Weights +/-25%; exponential constant 15-35",32519,10,32332.95,32507.5,32676,343.049999999999,1,0,0
"E01018284","Weights +/-25%; exponential constant 15-35",30329,9,29841,30323,30802.1,961.100000000002,0.577,0,0
"E01018285","Weights +/-25%; exponential constant 15-35",29277,9,28755.85,29249,29767,1011.15,1,0,0
"E01018286","Weights +/-25%; exponential constant 15-35",21512,7,20805.9,21458,22190.85,1384.95,1,0,0
"E01018287","Weights +/-25%; exponential constant 15-35",32701,10,32557,32686,32818,261,1,0,0
"E01018288","Weights +/-25%; exponential constant 15-35",26206,8,25630.95,26185,26762.05,1131.1,0.994,0,0
"E01018289","Weights +/-25%; exponential constant 15-35",26750,8,25901.85,26737,27589.4,1687.55,0.68,0,0
"E01018290","Weights +/-25%; exponential constant 15-35",20828,7,19722.8,20957,22045.6,2322.8,0.806,0,0
"E01018291","Weights +/-25%; exponential constant 15-35",26470,8,25889.75,26453,27008.2,1118.45,0.948,0,0
"E01018292","Weights +/-25%; exponential constant 15-35",33095,10,32962,33084,33192.05,230.049999999996,1,0,0
"E01018293","Weights +/-25%; exponential constant 15-35",33397,10,33343,33397,33447.05,104.050000000003,1,0,0
"E01018294","Weights +/-25%; exponential constant 15-35",23897,8,23136.95,23849,24578.05,1441.1,0.67,0,0
"E01018295","Weights +/-25%; exponential constant 15-35",32758,10,32650.95,32750,32830,179.050000000003,1,0,0
"E01018296","Weights +/-25%; exponential constant 15-35",21752,7,20801.65,21828,22807.35,2005.7,0.997,0,0
"E01018297","Weights +/-25%; exponential constant 15-35",23796,8,23289,23749,24196.35,907.349999999999,0.658,0,0
"E01018298","Weights +/-25%; exponential constant 15-35",24483,8,22746.85,24758.5,26534.15,3787.3,0.793,0,0
"E01018299","Weights +/-25%; exponential constant 15-35",22348,7,21475.9,22321.5,23259.25,1783.35,0.99,0,0
"E01018300","Weights +/-25%; exponential constant 15-35",18336,6,17363.25,18422.5,19436.8,2073.55,0.997,0,0
"E01018301","Weights +/-25%; exponential constant 15-35",26431,8,25741.9,26419.5,27119.05,1377.15,0.9,0,0
"E01018302","Weights +/-25%; exponential constant 15-35",25168,8,23998.95,25254.5,26518.7,2519.75,0.979,0,0
"E01018303","Weights +/-25%; exponential constant 15-35",28393,9,27784.95,28371,28949.05,1164.1,1,0,0
"E01018304","Weights +/-25%; exponential constant 15-35",16851,5,16111.9,16776.5,17510.5,1398.6,0.572,0,0
"E01018305","Weights +/-25%; exponential constant 15-35",30756,10,30378.95,30741.5,31090.1,711.150000000001,0.947,0,0
"E01018306","Weights +/-25%; exponential constant 15-35",31974,10,31615.95,31963,32307,691.049999999999,1,0,0
"E01018307","Weights +/-25%; exponential constant 15-35",29005,9,28360.95,29002,29615,1254.05,1,0,0
"E01018308","Weights +/-25%; exponential constant 15-35",15891,5,15276.85,15867.5,16459.05,1182.2,0.999,0,0
"E01018309","Weights +/-25%; exponential constant 15-35",10856,4,10428,10823,11306.2,878.199999999999,1,0,0
"E01018310","Weights +/-25%; exponential constant 15-35",2927,1,2747,2923,3111.05,364.05,1,1,1
"E01018311","Weights +/-25%; exponential constant 15-35",1533,1,1415,1537.5,1666.1,251.1,1,1,1
"E01018312","Weights +/-25%; exponential constant 15-35",6465,2,6177.95,6475.5,6810.05,632.1,0.908,0,0.908
"E01018313","Weights +/-25%; exponential constant 15-35",14730,5,14158.6,14668,15299.4,1140.8,1,0,0
"E01018314","Weights +/-25%; exponential constant 15-35",2866,1,2683,2867,3081.15,398.15,1,1,1
"E01018315","Weights +/-25%; exponential constant 15-35",14168,5,13473.8,14127.5,14863.1,1389.3,0.938,0,0
"E01018316","Weights +/-25%; exponential constant 15-35",2166,1,2006.9,2151,2288,281.1,1,1,1
"E01018317","Weights +/-25%; exponential constant 15-35",1418,1,1312.95,1425,1541.05,228.1,1,1,1
"E01018319","Weights +/-25%; exponential constant 15-35",14404,5,13698.9,14428.5,15102,1403.1,0.986,0,0
"E01018320","Weights +/-25%; exponential constant 15-35",32613,10,32484,32613,32730,246,1,0,0
"E01018321","Weights +/-25%; exponential constant 15-35",30748,10,30540.9,30747,30930.05,389.150000000001,1,0,0
"E01018322","Weights +/-25%; exponential constant 15-35",33269,10,33188,33262,33323,135,1,0,0
"E01018323","Weights +/-25%; exponential constant 15-35",24602,8,24153.8,24573,24951,797.200000000001,1,0,0
"E01018324","Weights +/-25%; exponential constant 15-35",28486,9,27635,28493.5,29267.1,1632.1,0.999,0,0
"E01018325","Weights +/-25%; exponential constant 15-35",31589,10,31142.9,31570.5,31980.1,837.200000000001,1,0,0
"E01018328","Weights +/-25%; exponential constant 15-35",24941,8,24062.8,24952,25857.45,1794.65,0.997,0,0
"E01018330","Weights +/-25%; exponential constant 15-35",26256,8,25545.8,26270.5,26895.45,1349.65,0.973,0,0
"E01018331","Weights +/-25%; exponential constant 15-35",21255,7,20442.6,21283,22083.25,1640.65,0.978,0,0
"E01018332","Weights +/-25%; exponential constant 15-35",23563,7,22631.9,23578,24371,1739.1,0.535,0,0
"E01018333","Weights +/-25%; exponential constant 15-35",32539,10,32276.95,32542,32784.05,507.100000000002,1,0,0
"E01018334","Weights +/-25%; exponential constant 15-35",31984,10,31683.65,31978,32246.1,562.449999999997,1,0,0
"E01018335","Weights +/-25%; exponential constant 15-35",21037,7,20407,20987,21620,1213,0.984,0,0
"E01018336","Weights +/-25%; exponential constant 15-35",19004,6,18153.9,18965.5,19743.1,1589.2,1,0,0
"E01018337","Weights +/-25%; exponential constant 15-35",9727,3,9093.9,9722,10316.05,1222.15,0.847,0,0
"E01018338","Weights +/-25%; exponential constant 15-35",16359,5,15906.75,16302,16719,812.25,0.991,0,0
"E01018339","Weights +/-25%; exponential constant 15-35",27128,9,26428.8,27104,27838.1,1409.3,0.579,0,0
"E01018340","Weights +/-25%; exponential constant 15-35",23673,8,22932.95,23644,24276.2,1343.25,0.511,0,0
"E01018341","Weights +/-25%; exponential constant 15-35",30759,10,30335.85,30758,31131.1,795.25,0.926,0,0
"E01018342","Weights +/-25%; exponential constant 15-35",24764,8,23966,24766,25597.55,1631.55,0.996,0,0
"E01018343","Weights +/-25%; exponential constant 15-35",13596,5,12856.9,13666,14521.25,1664.35,0.614,0,0
"E01018344","Weights +/-25%; exponential constant 15-35",25675,8,24853.65,25695.5,26570.15,1716.5,0.998,0,0
"E01018345","Weights +/-25%; exponential constant 15-35",27357,9,26863.95,27343,27766.05,902.099999999999,0.87,0,0
"E01018346","Weights +/-25%; exponential constant 15-35",32036,10,31710.95,32046.5,32326.05,615.099999999999,1,0,0
"E01018347","Weights +/-25%; exponential constant 15-35",8523,3,8115.9,8528,9026.5,910.6,1,0,0
"E01018349","Weights +/-25%; exponential constant 15-35",26454,8,25578.85,26469.5,27347.05,1768.2,0.81,0,0
"E01018350","Weights +/-25%; exponential constant 15-35",30483,10,29661.75,30502.5,31241.25,1579.5,0.579,0,0
"E01018351","Weights +/-25%; exponential constant 15-35",267,1,215,287,443,228,1,1,1
"E01018352","Weights +/-25%; exponential constant 15-35",20730,7,20031.9,20671.5,21270.35,1238.45,0.858,0,0
"E01018353","Weights +/-25%; exponential constant 15-35",28572,9,28097.95,28546.5,28958.05,860.100000000002,1,0,0
"E01018354","Weights +/-25%; exponential constant 15-35",9305,3,8800.95,9327,9954.05,1153.1,0.984,0,0
"E01018355","Weights +/-25%; exponential constant 15-35",15445,5,15049.9,15397.5,15746.15,696.249999999998,1,0,0
"E01018356","Weights +/-25%; exponential constant 15-35",18644,6,17248.8,18869.5,20377,3128.2,0.914,0,0
"E01018357","Weights +/-25%; exponential constant 15-35",23968,8,23064.95,23998.5,24840.1,1775.15,0.718,0,0
"E01018358","Weights +/-25%; exponential constant 15-35",25693,8,25351.85,25664,25933.15,581.300000000003,1,0,0
"E01018359","Weights +/-25%; exponential constant 15-35",29455,9,28929.8,29459,29955.1,1025.3,1,0,0
"E01018360","Weights +/-25%; exponential constant 15-35",26863,8,26330.9,26831.5,27367.15,1036.25,0.697,0,0
"E01018361","Weights +/-25%; exponential constant 15-35",24221,8,23258.9,24259,25226.1,1967.2,0.844,0,0
"E01018362","Weights +/-25%; exponential constant 15-35",31766,10,31500,31756,32003,503,1,0,0
"E01018363","Weights +/-25%; exponential constant 15-35",30926,10,30435.9,30912.5,31346.15,910.25,0.974,0,0
"E01018364","Weights +/-25%; exponential constant 15-35",4749,2,4498,4774.5,5103.15,605.15,1,0,1
"E01018365","Weights +/-25%; exponential constant 15-35",29795,9,29302.95,29781.5,30267,964.050000000003,0.98,0,0
"E01018366","Weights +/-25%; exponential constant 15-35",29611,9,29288.55,29603,29911.15,622.600000000002,1,0,0
"E01018367","Weights +/-25%; exponential constant 15-35",16351,5,15970.95,16305,16607.05,636.099999999999,1,0,0
"E01018368","Weights +/-25%; exponential constant 15-35",25472,8,25118.9,25441.5,25792.25,673.349999999999,1,0,0
"E01018369","Weights +/-25%; exponential constant 15-35",17987,6,16910.7,18097.5,19361.05,2450.35,0.951,0,0
"E01018370","Weights +/-25%; exponential constant 15-35",31342,10,30906.9,31321,31657.25,750.349999999999,1,0,0
"E01018371","Weights +/-25%; exponential constant 15-35",21725,7,21022.9,21725.5,22446.05,1423.15,1,0,0
"E01018372","Weights +/-25%; exponential constant 15-35",22910,7,21861.95,23020,24119.4,2257.45,0.821,0,0
"E01018373","Weights +/-25%; exponential constant 15-35",18516,6,17027.6,18796.5,20533.45,3505.85,0.877,0,0
"E01018374","Weights +/-25%; exponential constant 15-35",27849,9,26747.65,27932,28901.1,2153.45,0.892,0,0
"E01018375","Weights +/-25%; exponential constant 15-35",27567,9,27074.9,27528.5,27959.05,884.150000000005,0.974,0,0
"E01018376","Weights +/-25%; exponential constant 15-35",30711,10,30477.95,30706,30915.1,437.149999999998,0.99,0,0
"E01018377","Weights +/-25%; exponential constant 15-35",31525,10,31171.95,31517,31845.05,673.099999999999,1,0,0
"E01018378","Weights +/-25%; exponential constant 15-35",7866,3,7578.95,7850.5,8183,604.05,1,0,0
"E01018379","Weights +/-25%; exponential constant 15-35",25206,8,24410,25177,25977.4,1567.4,1,0,0
"E01018380","Weights +/-25%; exponential constant 15-35",21500,7,20605.85,21459,22343.15,1737.3,0.994,0,0
"E01018381","Weights +/-25%; exponential constant 15-35",24001,8,23395.95,23955.5,24536.1,1140.15,0.812,0,0
"E01018382","Weights +/-25%; exponential constant 15-35",22264,7,21545.9,22220.5,22940.2,1394.3,1,0,0
"E01018383","Weights +/-25%; exponential constant 15-35",32376,10,32238,32371,32503,265,1,0,0
"E01018384","Weights +/-25%; exponential constant 15-35",31960,10,31843.95,31943,32057,213.049999999999,1,0,0
"E01018385","Weights +/-25%; exponential constant 15-35",29262,9,28600.8,29265.5,29881.2,1280.4,1,0,0
"E01018386","Weights +/-25%; exponential constant 15-35",29032,9,28561.9,29018.5,29492,930.099999999999,1,0,0
"E01018387","Weights +/-25%; exponential constant 15-35",33565,10,33518,33566.5,33597,79,1,0,0
"E01018388","Weights +/-25%; exponential constant 15-35",3826,2,3597,3846,4082.05,485.05,1,0,1
"E01018389","Weights +/-25%; exponential constant 15-35",29950,9,29568.95,29947.5,30289.05,720.100000000002,0.986,0,0
"E01018390","Weights +/-25%; exponential constant 15-35",30133,9,29737.95,30107.5,30430.25,692.299999999999,0.909,0,0
"E01018391","Weights +/-25%; exponential constant 15-35",23477,7,22615,23434,24217.3,1602.3,0.654,0,0
"E01018392","Weights +/-25%; exponential constant 15-35",33042,10,32962.95,33024,33077.05,114.100000000006,1,0,0
"E01018395","Weights +/-25%; exponential constant 15-35",23560,7,22862,23512.5,24140.1,1278.1,0.606,0,0
"E01018396","Weights +/-25%; exponential constant 15-35",11413,4,10830.85,11394.5,12088.1,1257.25,1,0,0
"E01018397","Weights +/-25%; exponential constant 15-35",31654,10,31420,31647.5,31841.05,421.049999999999,1,0,0
"E01018398","Weights +/-25%; exponential constant 15-35",7372,3,7036.9,7374,7729.05,692.15,1,0,0
"E01018399","Weights +/-25%; exponential constant 15-35",19544,6,18568,19515.5,20432.05,1864.05,0.902,0,0
"E01018400","Weights +/-25%; exponential constant 15-35",4650,2,4456,4645.5,4854.05,398.05,1,0,1
"E01018401","Weights +/-25%; exponential constant 15-35",9001,3,8576.9,9012.5,9542.1,965.200000000001,0.999,0,0
"E01018402","Weights +/-25%; exponential constant 15-35",9541,3,8997,9586,10185.15,1188.15,0.935,0,0
"E01018403","Weights +/-25%; exponential constant 15-35",28214,9,27670.85,28192,28624.05,953.200000000001,1,0,0
"E01018404","Weights +/-25%; exponential constant 15-35",32425,10,32350,32413.5,32486,136,1,0,0
"E01018405","Weights +/-25%; exponential constant 15-35",31360,10,30973.9,31344,31635.05,661.150000000001,1,0,0
"E01018406","Weights +/-25%; exponential constant 15-35",32114,10,31811.95,32107,32374.05,562.100000000002,1,0,0
"E01018407","Weights +/-25%; exponential constant 15-35",33346,10,33285,33339,33380,95,1,0,0
"E01018408","Weights +/-25%; exponential constant 15-35",31784,10,31559,31780,31985.05,426.049999999999,1,0,0
"E01018409","Weights +/-25%; exponential constant 15-35",24609,8,23737.85,24574,25373.2,1635.35,0.97,0,0
"E01018410","Weights +/-25%; exponential constant 15-35",30597,10,30282.95,30570,30822.25,539.299999999999,0.872,0,0
"E01018411","Weights +/-25%; exponential constant 15-35",31372,10,30696,31356.5,31881.05,1185.05,0.998,0,0
"E01018412","Weights +/-25%; exponential constant 15-35",21976,7,21215.95,22015.5,22783.55,1567.6,1,0,0
"E01018413","Weights +/-25%; exponential constant 15-35",33066,10,32965,33067,33139,174,1,0,0
"E01018414","Weights +/-25%; exponential constant 15-35",31988,10,31828,31970,32095.05,267.049999999999,1,0,0
